-40.000,-50.000,15.000,1.2159,9.0367,0.54300,0.67654,1.5922,0.56033,0.57427,0.87582,14.482,0.87019,1.0842,2.5516,0.89796,0.92031,1.4036,6.4673,8.0578,18.964,6.6737,6.8398,10.431,0.48418,1.1395,0.40101,0.41099,0.62681,1.4197,0.49963,0.51207,0.78096,1.1759,1.2051,1.8379,0.42411,0.64681,0.66291
-39.000,-50.000,15.000,1.1364,9.4640,0.50376,0.65433,1.5357,0.51791,0.53584,0.81381,15.333,0.81614,1.0601,2.4880,0.83907,0.86812,1.3185,6.7969,8.8285,20.721,6.9879,7.2298,10.980,0.46993,1.1029,0.37196,0.38483,0.58447,1.4326,0.48314,0.49986,0.75917,1.1339,1.1732,1.7818,0.39565,0.60090,0.62170
-38.000,-50.000,15.000,1.1548,9.8906,0.51354,0.67222,1.6170,0.52848,0.54875,0.83673,16.036,0.83260,1.0899,2.6217,0.85683,0.88970,1.3566,7.1308,9.3343,22.454,7.3383,7.6198,11.619,0.48465,1.1658,0.38102,0.39563,0.60325,1.5261,0.49875,0.51789,0.78966,1.1998,1.2458,1.8995,0.40715,0.62081,0.64462
-37.000,-50.000,15.000,1.1520,9.6419,0.51263,0.68042,1.9304,0.52971,0.55471,0.86953,15.733,0.83646,1.1102,3.1499,0.86432,0.90511,1.4188,7.0009,9.2923,26.363,7.2341,7.5755,11.875,0.49404,1.4017,0.38461,0.40277,0.63135,1.8604,0.51050,0.53459,0.83800,1.4483,1.5167,2.3775,0.41618,0.65238,0.68317
-36.000,-50.000,15.000,1.1660,9.7994,0.51681,0.68827,1.9607,0.53430,0.56092,0.88327,16.077,0.84788,1.1292,3.2167,0.87656,0.92023,1.4491,7.1260,9.4902,27.035,7.3671,7.7342,12.179,0.50050,1.4258,0.38854,0.40789,0.64231,1.8988,0.51744,0.54322,0.85540,1.4740,1.5475,2.4368,0.42169,0.66404,0.69713
-35.000,-50.000,15.000,1.1800,9.9600,0.52104,0.69629,1.9935,0.53895,0.56723,0.89737,16.428,0.85941,1.1485,3.2881,0.88895,0.93561,1.4801,7.2538,9.6936,27.753,7.5031,7.8969,12.493,0.50710,1.4519,0.39251,0.41311,0.65355,1.9402,0.52453,0.55206,0.87337,1.5018,1.5806,2.5005,0.42731,0.67601,0.71149
-34.000,-50.000,15.000,1.0327,11.029,0.48365,0.66807,1.9755,0.50438,0.54051,0.87911,17.493,0.76716,1.0597,3.1336,0.80003,0.85735,1.3944,8.1929,11.317,33.465,8.5439,9.1560,14.892,0.49629,1.4676,0.37469,0.40153,0.65307,2.0272,0.51756,0.55463,0.90209,1.5305,1.6401,2.6675,0.41873,0.68105,0.72984
-33.000,-50.000,15.000,1.0290,10.953,0.48245,0.67532,2.0031,0.50367,0.54329,0.89113,17.448,0.76851,1.0757,3.1909,0.80230,0.86543,1.4195,8.1804,11.451,33.965,8.5401,9.2120,15.110,0.50437,1.4961,0.37616,0.40576,0.66554,2.0941,0.52655,0.56797,0.93161,1.5618,1.6847,2.7633,0.42360,0.69481,0.74947
-32.000,-50.000,15.000,1.0254,10.907,0.48133,0.68272,2.0647,0.50305,0.54622,0.90365,17.446,0.76994,1.0921,3.3028,0.80468,0.87374,1.4455,8.1893,11.616,35.130,8.5589,9.2934,15.375,0.51263,1.5503,0.37772,0.41013,0.67852,2.1990,0.53577,0.58174,0.96242,1.6203,1.7593,2.9106,0.42864,0.70913,0.76999
-31.000,-50.000,15.000,1.0219,10.889,0.48028,0.69026,2.1566,0.50251,0.54927,0.91664,17.490,0.77146,1.1087,3.4641,0.80717,0.88228,1.4724,8.2200,11.814,36.911,8.6005,9.4008,15.688,0.52109,1.6281,0.37935,0.41465,0.69198,2.3399,0.54521,0.59594,0.99453,1.7034,1.8620,3.1073,0.43385,0.72402,0.79139
-30.000,-50.000,15.000,1.0185,10.899,0.47931,0.69793,2.2746,0.50207,0.55246,0.93009,17.578,0.77306,1.1257,3.6686,0.80977,0.89104,1.5001,8.2722,12.045,39.256,8.6650,9.5347,16.052,0.52973,1.7264,0.38107,0.41931,0.70593,2.5138,0.55488,0.61057,1.0279,1.8084,1.9899,3.3500,0.43922,0.73945,0.81367
-29.000,-50.000,15.000,1.0153,10.937,0.47842,0.70573,2.4141,0.50171,0.55578,0.94395,17.711,0.77475,1.1429,3.9094,0.81247,0.90002,1.5286,8.3459,12.311,42.113,8.7522,9.6953,16.467,0.53855,1.8422,0.38286,0.42412,0.72033,2.7175,0.56477,0.62563,1.0626,1.9319,2.1401,3.6348,0.44476,0.75540,0.83681
-28.000,-50.000,15.000,1.0121,11.001,0.47761,0.71366,2.5713,0.50144,0.55922,0.95822,17.887,0.77653,1.1603,4.1805,0.81528,0.90922,1.5579,8.4406,12.612,45.441,8.8619,9.8829,16.934,0.54755,1.9728,0.38473,0.42906,0.73519,2.9478,0.57487,0.64111,1.0985,2.0712,2.3099,3.9580,0.45047,0.77188,0.86081
-27.000,-50.000,15.000,1.0090,11.092,0.47688,0.72170,2.7426,0.50126,0.56279,0.97286,18.104,0.77839,1.1780,4.4766,0.81819,0.91862,1.5880,8.5561,12.949,49.207,8.9936,10.098,17.455,0.55673,2.1156,0.38668,0.43414,0.75047,3.2018,0.58520,0.65703,1.1358,2.2238,2.4968,4.3161,0.45634,0.78885,0.88568
-26.000,-50.000,15.000,1.0061,11.206,0.47622,0.72987,2.9251,0.50117,0.56647,0.98786,18.363,0.78034,1.1960,4.7931,0.82121,0.92823,1.6187,8.6917,13.321,53.388,9.1470,10.339,18.030,0.56609,2.2687,0.38871,0.43936,0.76618,3.4771,0.59574,0.67337,1.1743,2.3876,2.6987,4.7062,0.46237,0.80632,0.91139
-25.000,-50.000,15.000,1.0033,11.345,0.47564,0.73815,3.1166,0.50116,0.57028,1.0032,18.661,0.78237,1.2141,5.1264,0.82434,0.93803,1.6501,8.8469,13.729,57.968,9.3215,10.607,18.659,0.57562,2.4304,0.39081,0.44471,0.78230,3.7717,0.60650,0.69015,1.2140,2.5608,2.9139,5.1260,0.46857,0.82427,0.93795
-24.000,-50.000,15.000,1.0006,11.505,0.47515,0.74654,3.3152,0.50124,0.57420,1.0188,18.996,0.78449,1.2326,5.4736,0.82757,0.94803,1.6821,9.0208,14.173,62.941,9.5162,10.901,19.343,0.58532,2.5993,0.39300,0.45021,0.79882,4.0839,0.61747,0.70735,1.2551,2.7421,3.1412,5.5736,0.47493,0.84269,0.96536
-23.000,-50.000,15.000,1.0113,12.423,0.47979,0.76876,3.5429,0.50449,0.58141,1.0292,20.593,0.79534,1.2744,5.8731,0.83629,0.96381,1.7061,9.7703,15.655,72.148,10.273,11.840,20.958,0.60462,2.7865,0.39678,0.45728,0.80944,4.4648,0.63575,0.73269,1.2970,2.9299,3.3767,5.9772,0.48082,0.85111,0.98089
-22.000,-50.000,15.000,1.0039,12.152,0.47845,0.77473,3.7463,0.50390,0.58444,1.0445,20.154,0.79352,1.2849,6.2132,0.83572,0.96930,1.7323,9.6051,15.553,75.208,10.116,11.733,20.968,0.61237,2.9612,0.39830,0.46196,0.82558,4.7948,0.64494,0.74802,1.3368,3.1187,3.6171,6.4643,0.48653,0.86949,1.0085
-21.000,-50.000,15.000,0.98599,12.233,0.47405,0.77586,6.0453,0.50187,0.58825,1.0788,20.278,0.78582,1.2861,10.021,0.83194,0.97513,1.7883,9.7495,15.957,124.33,10.322,12.098,22.187,0.61835,4.8180,0.39998,0.46883,0.85976,7.8855,0.65464,0.76731,1.4071,5.1008,5.9787,10.964,0.49634,0.91022,1.0669
-20.000,-50.000,15.000,0.97470,11.244,0.47281,0.77965,6.2962,0.50175,0.59138,1.0995,18.555,0.78027,1.2866,10.391,0.82803,0.97596,1.8146,9.0009,14.842,119.86,9.5519,11.258,20.932,0.62413,5.0403,0.40166,0.47342,0.88022,8.3113,0.66233,0.78066,1.4515,5.3488,6.3043,11.721,0.50240,0.93409,1.1010
-19.000,-50.000,15.000,0.95774,9.9384,0.46865,0.78394,8.9195,0.49912,0.58326,1.0799,16.312,0.76919,1.2867,14.640,0.81919,0.95730,1.7724,7.9818,13.352,151.91,8.5007,9.9339,18.392,0.62960,7.1635,0.40085,0.46843,0.86729,11.983,0.67053,0.78358,1.4508,7.6292,8.9155,16.507,0.49889,0.92368,1.0794
-18.000,-50.000,15.000,0.93490,8.7037,0.46406,0.77951,8.6643,0.49604,0.58315,1.1041,14.144,0.75410,1.2667,14.080,0.80608,0.94762,1.7942,7.0205,11.793,131.08,7.5044,8.8221,16.704,0.62876,6.9888,0.40012,0.47037,0.89060,11.740,0.67210,0.79012,1.4960,7.4705,8.7823,16.628,0.50279,0.95199,1.1192
-17.000,-50.000,15.000,0.91250,7.5013,0.45951,0.77539,8.4635,0.49300,0.58332,1.1322,12.068,0.73924,1.2474,13.616,0.79312,0.93842,1.8214,6.0770,10.255,111.93,6.5199,7.7143,14.973,0.62817,6.8566,0.39940,0.47256,0.91722,11.570,0.67396,0.79742,1.5478,7.3563,8.7040,16.894,0.50701,0.98408,1.1644
-16.000,-50.000,15.000,0.89055,6.3388,0.45500,0.77158,8.3185,0.48999,0.58376,1.1636,10.095,0.72462,1.2288,13.248,0.78034,0.92968,1.8531,5.1577,8.7464,94.297,5.5544,6.6174,13.190,0.62781,6.7686,0.39869,0.47499,0.94680,11.478,0.67609,0.80548,1.6056,7.2891,8.6840,17.310,0.51152,1.0196,1.2147
-15.000,-50.000,15.000,0.86906,5.2306,0.45052,0.76807,8.2298,0.48700,0.58447,1.1980,8.2458,0.71023,1.2108,12.974,0.76774,0.92138,1.8885,4.2747,7.2875,78.086,4.6208,5.5455,11.366,0.62769,6.7257,0.39800,0.47765,0.97902,11.466,0.67852,0.81430,1.6691,7.2703,8.7253,17.884,0.51632,1.0583,1.2701
-14.000,-50.000,15.000,0.84803,4.2043,0.44609,0.76484,8.1968,0.48405,0.58542,1.2348,6.5605,0.69609,1.1935,12.791,0.75532,0.91351,1.9268,3.4510,5.9169,63.412,3.7447,4.5289,9.5526,0.62780,6.7282,0.39732,0.48053,1.0136,11.536,0.68122,0.82388,1.7378,7.3007,8.8296,18.624,0.52142,1.0998,1.3301
-13.000,-50.000,15.000,0.82747,3.3175,0.44170,0.76189,8.2178,0.48112,0.58661,1.2738,5.1239,0.68221,1.1767,12.693,0.74310,0.90603,1.9673,2.7351,4.7178,50.887,2.9792,3.6324,7.8874,0.62813,6.7751,0.39666,0.48363,1.0501,11.687,0.68420,0.83422,1.8114,7.3799,8.9980,19.538,0.52680,1.1439,1.3947
-12.000,-50.000,15.000,0.81873,3.6972,0.44982,0.76912,8.4967,0.49402,0.60924,1.3920,5.5772,0.67855,1.1602,12.817,0.74522,0.91904,2.0998,3.0642,5.2392,57.879,3.3652,4.1501,9.4822,0.63743,7.0419,0.40943,0.50493,1.1537,12.041,0.70007,0.86335,1.9726,7.7338,9.5377,21.791,0.55454,1.2670,1.5625
-11.000,-50.000,15.000,0.80377,3.5852,0.44315,0.76575,8.3888,0.48758,0.60618,1.4129,5.4075,0.66840,1.1550,12.653,0.73541,0.91430,2.1311,2.9814,5.1518,56.438,3.2803,4.0782,9.5058,0.63679,6.9760,0.40546,0.50409,1.1750,12.054,0.70062,0.87105,2.0303,7.6753,9.5424,22.242,0.55462,1.2927,1.6072
-10.000,-50.000,15.000,0.78906,3.4793,0.43654,0.76263,8.3058,0.48119,0.60343,1.4359,5.2478,0.65844,1.1503,12.528,0.72578,0.91016,2.1657,2.9033,5.0720,55.239,3.2002,4.0132,9.5495,0.63638,6.9308,0.40153,0.50354,1.1982,12.108,0.70147,0.87967,2.0932,7.6397,9.5805,22.797,0.55504,1.3207,1.6562
-9.0000,-50.000,15.000,0.77460,3.3795,0.42999,0.75974,8.2471,0.47486,0.60098,1.4605,5.0981,0.64866,1.1461,12.441,0.71635,0.90661,2.2033,2.8300,5.0003,54.279,3.1253,3.9554,9.6127,0.63621,6.9062,0.39765,0.50327,1.2231,12.202,0.70260,0.88921,2.1610,7.6269,9.6525,23.458,0.55578,1.3507,1.7094
-8.0000,-50.000,15.000,0.76041,3.2861,0.42350,0.75707,8.2119,0.46859,0.59881,1.4867,4.9587,0.63907,1.1424,12.392,0.70712,0.90362,2.2435,2.7617,4.9370,53.551,3.0558,3.9050,9.6952,0.63627,6.9016,0.39382,0.50326,1.2495,12.338,0.70402,0.89966,2.2337,7.6364,9.7586,24.228,0.55685,1.3825,1.7667
-7.0000,-50.000,15.000,0.74646,3.1991,0.41706,0.75461,8.1992,0.46238,0.59691,1.5142,4.8298,0.62966,1.1393,12.379,0.69808,0.90119,2.2860,2.6985,4.8826,53.051,2.9917,3.8622,9.7972,0.63654,6.9163,0.39003,0.50351,1.2773,12.514,0.70570,0.91103,2.3110,7.6677,9.8987,25.110,0.55822,1.4160,1.8280
-6.0000,-50.000,15.000,0.73277,3.1187,0.41069,0.75235,8.2076,0.45622,0.59526,1.5427,4.7116,0.62045,1.1366,12.400,0.68924,0.89929,2.3306,2.6407,4.8375,52.775,2.9335,3.8275,9.9192,0.63702,6.9496,0.38629,0.50402,1.3062,12.731,0.70765,0.92332,2.3928,7.7201,10.073,26.104,0.55990,1.4510,1.8932
-5.0000,-50.000,15.000,0.71933,3.0451,0.40437,0.75026,8.2360,0.45012,0.59385,1.5720,4.6043,0.61142,1.1344,12.453,0.68060,0.89791,2.3769,2.5883,4.8023,52.717,2.8811,3.8011,10.062,0.63771,7.0005,0.38260,0.50476,1.3362,12.988,0.70986,0.93652,2.4791,7.7925,10.281,27.214,0.56187,1.4873,1.9622
-4.0000,-50.000,15.000,0.69382,2.7259,0.41063,0.78962,9.2480,0.46037,0.62205,1.6548,3.9829,0.59999,1.1537,13.513,0.67266,0.90889,2.4179,2.3573,4.5328,53.089,2.6428,3.5709,9.4994,0.68283,7.9973,0.39811,0.53792,1.4310,15.378,0.76554,1.0344,2.7517,8.9660,12.115,32.228,0.60308,1.6043,2.1678
-3.0000,-50.000,15.000,0.68113,2.4421,0.41087,0.79518,9.3868,0.46280,0.63316,1.7281,3.5231,0.59275,1.1472,13.542,0.66767,0.91344,2.4931,2.1252,4.1131,48.553,2.3938,3.2750,8.9387,0.69201,8.1689,0.40275,0.55101,1.5039,15.810,0.77947,1.0664,2.9106,9.2013,12.588,34.358,0.62065,1.6940,2.3175
-2.0000,-50.000,15.000,0.66978,2.2765,0.40932,0.79566,9.6372,0.46251,0.64331,1.8015,3.2535,0.58498,1.1371,13.773,0.66099,0.91939,2.5746,1.9883,3.8650,46.814,2.2467,3.1250,8.7508,0.69493,8.4171,0.40395,0.56187,1.5734,16.362,0.78522,1.0922,3.0584,9.5108,13.229,37.045,0.63487,1.7778,2.4728
-1.0000,-50.000,15.000,0.65260,2.1472,0.40535,0.78918,9.5266,0.46037,0.65013,1.9771,3.0349,0.57294,1.1155,13.465,0.65070,0.91892,2.7945,1.8850,3.6700,44.303,2.1409,3.0234,9.1943,0.69285,8.3637,0.40417,0.57077,1.7357,16.283,0.78688,1.1112,3.3793,9.4989,13.414,40.794,0.64824,1.9713,2.7839
0.0000,-50.000,15.000,0.63562,2.0200,0.40140,0.78276,9.4448,0.45823,0.65696,2.1538,2.8230,0.56096,1.0939,13.199,0.64037,0.91810,3.0100,1.7827,3.4765,41.947,2.0351,2.9177,9.5659,0.69081,8.3353,0.40440,0.57978,1.9008,16.255,0.78861,1.1306,3.7068,9.5154,13.642,44.726,0.66187,2.1699,3.1110
1.0000,-50.000,15.000,0.57980,1.8541,0.36984,0.70681,6.6430,0.42588,0.57920,1.8121,2.5460,0.50786,0.97057,9.1219,0.58480,0.79533,2.4883,1.6240,3.1037,29.170,1.8701,2.5434,7.9573,0.61911,5.8187,0.37304,0.50733,1.5873,11.120,0.71291,0.96956,3.0334,6.7003,9.1124,28.510,0.58420,1.8278,2.4858
2.0000,-50.000,15.000,0.58196,1.7883,0.37663,0.71650,6.8320,0.43505,0.59738,1.8982,2.4300,0.51175,0.97357,9.2832,0.59114,0.81171,2.5793,1.5726,2.9917,28.527,1.8165,2.4943,7.9259,0.63006,6.0078,0.38256,0.52531,1.6692,11.429,0.72779,0.99935,3.1755,6.9397,9.5291,30.279,0.60679,1.9281,2.6476
3.0000,-50.000,15.000,0.58430,1.7247,0.38347,0.72643,7.0527,0.44431,0.61585,1.9870,2.3198,0.51578,0.97708,9.4863,0.59762,0.82835,2.6726,1.5225,2.8841,28.001,1.7640,2.4451,7.8888,0.64125,6.2258,0.39221,0.54364,1.7540,11.794,0.74299,1.0298,3.3227,7.2136,9.9986,32.259,0.62990,2.0323,2.8169
4.0000,-50.000,15.000,0.58681,1.6637,0.39037,0.73660,7.3037,0.45368,0.63461,2.0782,2.2160,0.51996,0.98111,9.7281,0.60428,0.84527,2.7681,1.4742,2.7816,27.581,1.7132,2.3965,7.8481,0.65268,6.4716,0.40199,0.56231,1.8415,12.211,0.75852,1.0610,3.4747,7.5210,10.521,34.453,0.65350,2.1401,2.9936
5.0000,-50.000,15.000,0.59178,1.5467,0.40540,0.78181,7.5536,0.47251,0.71157,3.5856,2.0295,0.53196,1.0259,9.9117,0.62002,0.93371,4.7049,1.3903,2.6813,25.905,1.6205,2.4404,12.297,0.70278,6.7901,0.42475,0.63964,3.2231,13.095,0.81913,1.2336,6.2158,7.9141,11.918,60.055,0.74554,3.7567,5.6574
6.0000,-50.000,15.000,0.58333,1.4865,0.40483,0.77119,7.5902,0.47391,0.71643,3.6118,1.9289,0.52530,1.0007,9.8489,0.61495,0.92963,4.6866,1.3387,2.5501,25.099,1.5671,2.3690,11.943,0.69448,6.8352,0.42677,0.64516,3.2525,13.021,0.81300,1.2290,6.1960,8.0016,12.096,60.982,0.75526,3.8076,5.7560
7.0000,-50.000,15.000,0.57534,1.4301,0.40428,0.76084,7.6469,0.47534,0.72148,3.6444,1.8359,0.51902,0.97676,9.8171,0.61024,0.92623,4.6787,1.2901,2.4279,24.402,1.5168,2.3023,11.629,0.68636,6.8984,0.42881,0.65085,3.2877,12.982,0.80699,1.2249,6.1872,8.1108,12.311,62.185,0.76525,3.8655,5.8671
8.0000,-50.000,15.000,0.56782,1.3777,0.40376,0.75077,7.7232,0.47679,0.72672,3.6832,1.7509,0.51312,0.95410,9.8149,0.60592,0.92354,4.6807,1.2450,2.3150,23.814,1.4702,2.2408,11.357,0.67844,6.9792,0.43085,0.65671,3.3283,12.977,0.80114,1.2211,6.1888,8.2414,12.562,63.665,0.77548,3.9303,5.9905
9.0000,-50.000,15.000,0.56079,1.3299,0.40327,0.74098,7.8184,0.47826,0.73215,3.7278,1.6740,0.50761,0.93271,9.8414,0.60200,0.92159,4.6924,1.2038,2.2118,23.338,1.4276,2.1855,11.128,0.67072,7.0770,0.43291,0.66272,3.3743,13.004,0.79544,1.2177,6.2001,8.3930,12.849,65.420,0.78596,4.0018,6.1262
10.000,-50.000,15.000,0.55425,1.2869,0.40279,0.73148,7.9315,0.47975,0.73775,3.7781,1.6055,0.50252,0.91258,9.8952,0.59852,0.92041,4.7135,1.1668,2.1189,22.976,1.3897,2.1371,10.944,0.66320,7.1912,0.43497,0.66889,3.4255,13.059,0.78990,1.2147,6.2207,8.5651,13.171,67.452,0.79668,4.0799,6.2741
11.000,-50.000,15.000,0.54352,1.2016,0.39779,0.71237,6.8383,0.47737,0.73429,3.8111,1.4893,0.49304,0.88294,8.4757,0.59167,0.91011,4.7237,1.0900,1.9519,18.737,1.3080,2.0120,10.443,0.64621,6.2032,0.43303,0.66609,3.4572,11.109,0.77548,1.1928,6.1911,7.4441,11.451,59.431,0.79934,4.1487,6.3816
12.000,-50.000,15.000,0.53364,1.1712,0.39350,0.69695,6.5265,0.47437,0.73264,3.8052,1.4432,0.48487,0.85878,8.0419,0.58452,0.90275,4.6888,1.0642,1.8848,17.650,1.2829,1.9813,10.291,0.63327,5.9301,0.43103,0.66569,3.4575,10.503,0.76341,1.1790,6.1238,7.1488,11.041,57.345,0.80250,4.1681,6.4373
13.000,-50.000,15.000,0.52390,1.1416,0.38925,0.68174,6.2198,0.47140,0.73103,3.8075,1.3984,0.47681,0.83509,7.6188,0.57744,0.89548,4.6639,1.0390,1.8197,16.602,1.2583,1.9513,10.163,0.62047,5.6608,0.42904,0.66534,3.4653,9.9143,0.75142,1.1653,6.0691,6.8554,10.631,55.371,0.80575,4.1966,6.5080
14.000,-50.000,15.000,0.51430,1.1127,0.38504,0.66673,5.9184,0.46846,0.72949,3.8176,1.3550,0.46886,0.81186,7.2067,0.57043,0.88828,4.6486,1.0144,1.7565,15.592,1.2342,1.9219,10.058,0.60782,5.3955,0.42707,0.66503,3.4803,9.3426,0.73950,1.1515,6.0263,6.5643,10.222,53.494,0.80910,4.2342,6.5935
15.000,-50.000,15.000,0.50485,1.0847,0.38087,0.65192,5.6226,0.46554,0.72799,3.8351,1.3129,0.46101,0.78909,6.8056,0.56350,0.88116,4.6420,0.99048,1.6954,14.622,1.2107,1.8932,9.9733,0.59531,5.1344,0.42512,0.66477,3.5021,8.7882,0.72765,1.1379,5.9943,6.2757,9.8136,51.699,0.81255,4.2806,6.6937
16.000,-50.000,15.000,0.53476,1.0810,0.41276,0.70333,6.1828,0.50804,0.79400,5.4868,1.2942,0.49419,0.84208,7.4025,0.60826,0.95063,6.5692,0.99898,1.7022,14.964,1.2296,1.9217,13.279,0.64998,5.7138,0.46950,0.73377,5.0706,9.7360,0.80001,1.2503,8.6400,7.0327,10.991,75.952,0.90314,6.2410,9.7538
17.000,-50.000,15.000,0.53039,1.0549,0.41300,0.69898,5.6334,0.51077,0.80432,6.0896,1.2557,0.49162,0.83204,6.7058,0.60800,0.95743,7.2489,0.97774,1.6548,13.337,1.2092,1.9042,14.417,0.64788,5.2216,0.47343,0.74552,5.6445,8.8372,0.80125,1.2617,9.5529,6.4577,10.169,76.992,0.92201,6.9807,10.993
18.000,-50.000,15.000,0.52609,1.0292,0.41324,0.69470,5.2025,0.51350,0.81486,6.7165,1.2181,0.48908,0.82220,6.1573,0.60774,0.96440,7.9492,0.95679,1.6085,12.046,1.1889,1.8867,15.551,0.64583,4.8365,0.47738,0.75754,6.2440,8.1307,0.80252,1.2735,10.497,6.0099,9.5370,78.609,0.94132,7.7589,12.312
19.000,-50.000,15.000,0.52184,1.0040,0.41349,0.69050,4.9199,0.51622,0.82560,7.3608,1.1815,0.48657,0.81255,5.7895,0.60747,0.97153,8.6619,0.93615,1.5633,11.139,1.1688,1.8692,16.665,0.64384,4.5874,0.48134,0.76981,6.8634,7.6607,0.80381,1.2855,11.461,5.7272,9.1596,81.664,0.96108,8.5687,13.704
20.000,-50.000,15.000,0.51765,0.97933,0.41374,0.68638,4.8105,0.51895,0.83654,8.0178,1.1459,0.48410,0.80311,5.6286,0.60720,0.97881,9.3814,0.91586,1.5194,10.649,1.1488,1.8518,17.749,0.64189,4.4987,0.48531,0.78233,7.4982,7.4633,0.80512,1.2979,12.439,5.6427,9.0961,87.181,0.98127,9.4050,15.161
21.000,-50.000,15.000,0.50642,0.93422,0.41228,0.67594,3.6961,0.52159,0.85496,7.9432,1.0793,0.47630,0.78090,4.2701,0.60258,0.98772,9.1766,0.87865,1.4406,7.8773,1.1116,1.8221,16.929,0.63573,3.4763,0.49056,0.80410,7.4707,5.6994,0.80429,1.3183,12.248,4.3980,7.2089,66.976,1.0173,9.4515,15.492
22.000,-50.000,15.000,0.50063,0.91527,0.41128,0.66257,3.3422,0.52341,0.85509,8.1944,1.0491,0.47144,0.75948,3.8310,0.59997,0.98015,9.3930,0.86189,1.3885,7.0039,1.0969,1.7919,17.172,0.62393,3.1473,0.49289,0.80522,7.7165,5.0702,0.79403,1.2972,12.431,4.0053,6.5434,62.706,1.0247,9.8203,16.043
